date,temp_max_c,temp_min_c,temp_mean_c,precipitation_mm,rain_mm,year,month,month_name,season
2022-07-09,34.0,28.6,31.0,1.2,1.2,2022,7,Jul,Monsoon
2022-07-10,33.2,27.2,29.5,7.5,7.5,2022,7,Jul,Monsoon
2022-07-11,35.0,26.9,31.2,0.1,0.1,2022,7,Jul,Monsoon
2022-07-12,35.0,28.3,31.2,2.7,2.7,2022,7,Jul,Monsoon
2022-07-13,35.4,27.8,30.9,0.2,0.2,2022,7,Jul,Monsoon
2022-07-14,34.7,28.0,29.9,10.6,10.6,2022,7,Jul,Monsoon
2022-07-15,36.3,28.9,31.4,2.6,2.6,2022,7,Jul,Monsoon
2022-07-16,33.6,27.9,29.6,20.5,20.5,2022,7,Jul,Monsoon
2022-07-17,34.2,25.7,29.6,10.3,10.3,2022,7,Jul,Monsoon
2022-07-18,35.5,25.9,30.9,3.2,3.2,2022,7,Jul,Monsoon
2022-07-19,35.3,27.4,31.0,1.7,1.7,2022,7,Jul,Monsoon
2022-07-20,33.4,26.5,28.9,26.9,26.9,2022,7,Jul,Monsoon
2022-07-21,30.7,24.6,27.8,16.5,16.5,2022,7,Jul,Monsoon
2022-07-22,31.3,25.1,27.8,5.0,5.0,2022,7,Jul,Monsoon
2022-07-23,30.9,25.0,27.7,15.4,15.4,2022,7,Jul,Monsoon
2022-07-24,33.2,25.7,28.9,7.8,7.8,2022,7,Jul,Monsoon
2022-07-25,32.5,25.8,28.7,9.9,9.9,2022,7,Jul,Monsoon
2022-07-26,31.5,25.3,28.2,2.8,2.8,2022,7,Jul,Monsoon
2022-07-27,32.0,25.3,28.3,4.9,4.9,2022,7,Jul,Monsoon
2022-07-28,31.7,25.0,27.6,21.8,21.8,2022,7,Jul,Monsoon
2022-07-29,30.2,24.6,27.3,16.9,16.9,2022,7,Jul,Monsoon
2022-07-30,31.3,25.4,27.7,4.9,4.9,2022,7,Jul,Monsoon
2022-07-31,32.9,25.5,28.4,1.0,1.0,2022,7,Jul,Monsoon
2022-08-01,31.5,25.1,27.8,10.0,10.0,2022,8,Aug,Monsoon
2022-08-02,33.4,25.8,29.3,0.3,0.3,2022,8,Aug,Monsoon
2022-08-03,32.8,26.5,29.1,0.6,0.6,2022,8,Aug,Monsoon
2022-08-04,31.5,26.4,28.1,1.7,1.7,2022,8,Aug,Monsoon
2022-08-05,31.0,24.6,27.6,5.7,5.7,2022,8,Aug,Monsoon
2022-08-06,32.4,25.6,28.7,1.9,1.9,2022,8,Aug,Monsoon
2022-08-07,30.7,25.1,27.7,18.6,18.6,2022,8,Aug,Monsoon
2022-08-08,33.3,24.8,29.0,0.2,0.2,2022,8,Aug,Monsoon
2022-08-09,33.5,27.4,30.3,0.4,0.4,2022,8,Aug,Monsoon
2022-08-10,34.5,27.5,30.9,0.4,0.4,2022,8,Aug,Monsoon
2022-08-11,28.7,26.6,27.8,3.8,3.8,2022,8,Aug,Monsoon
2022-08-12,33.7,25.1,29.3,0.2,0.2,2022,8,Aug,Monsoon
2022-08-13,33.2,26.3,29.4,0.8,0.8,2022,8,Aug,Monsoon
2022-08-14,32.7,26.1,27.9,5.5,5.5,2022,8,Aug,Monsoon
2022-08-15,31.0,25.6,27.9,1.6,1.6,2022,8,Aug,Monsoon
2022-08-16,30.2,25.4,27.4,8.4,8.4,2022,8,Aug,Monsoon
2022-08-17,32.0,25.2,28.3,0.3,0.3,2022,8,Aug,Monsoon
2022-08-18,33.4,25.5,29.2,0.8,0.8,2022,8,Aug,Monsoon
2022-08-19,34.0,26.5,29.9,0.5,0.5,2022,8,Aug,Monsoon
2022-08-20,30.5,24.5,27.8,6.8,6.8,2022,8,Aug,Monsoon
2022-08-21,33.5,25.6,29.4,0.3,0.3,2022,8,Aug,Monsoon
2022-08-22,32.9,25.8,29.2,6.5,6.5,2022,8,Aug,Monsoon
2022-08-23,33.1,25.9,29.3,1.2,1.2,2022,8,Aug,Monsoon
2022-08-24,32.3,25.8,28.3,0.7,0.7,2022,8,Aug,Monsoon
2022-08-25,33.6,25.0,29.1,0.5,0.5,2022,8,Aug,Monsoon
2022-08-26,34.8,26.5,30.2,0.5,0.5,2022,8,Aug,Monsoon
2022-08-27,35.0,27.5,30.6,1.2,1.2,2022,8,Aug,Monsoon
2022-08-28,35.5,27.5,31.0,0.1,0.1,2022,8,Aug,Monsoon
2022-08-29,34.8,27.2,30.1,0.6,0.6,2022,8,Aug,Monsoon
2022-08-30,36.8,26.3,30.5,0.0,0.0,2022,8,Aug,Monsoon
2022-08-31,36.8,27.7,31.4,0.2,0.2,2022,8,Aug,Monsoon
2022-09-01,36.8,27.8,31.8,0.5,0.5,2022,9,Sep,Monsoon
2022-09-02,36.7,27.4,31.8,0.0,0.0,2022,9,Sep,Monsoon
2022-09-03,37.7,27.5,32.0,0.0,0.0,2022,9,Sep,Monsoon
2022-09-04,36.8,27.7,32.1,0.0,0.0,2022,9,Sep,Monsoon
2022-09-05,36.2,27.0,31.4,0.0,0.0,2022,9,Sep,Monsoon
2022-09-06,37.4,27.0,31.7,0.0,0.0,2022,9,Sep,Monsoon
2022-09-07,37.3,27.1,32.0,0.0,0.0,2022,9,Sep,Monsoon
2022-09-08,36.6,26.6,31.8,0.0,0.0,2022,9,Sep,Monsoon
2022-09-09,35.0,27.7,31.5,0.2,0.2,2022,9,Sep,Monsoon
2022-09-10,34.2,24.8,30.2,3.1,3.1,2022,9,Sep,Monsoon
2022-09-11,33.6,24.5,29.7,3.7,3.7,2022,9,Sep,Monsoon
2022-09-12,35.0,26.9,30.2,1.0,1.0,2022,9,Sep,Monsoon
2022-09-13,34.2,25.1,29.5,1.6,1.6,2022,9,Sep,Monsoon
2022-09-14,30.5,25.2,27.5,6.1,6.1,2022,9,Sep,Monsoon
2022-09-15,30.1,24.2,26.1,9.2,9.2,2022,9,Sep,Monsoon
2022-09-16,30.9,23.4,26.2,13.4,13.4,2022,9,Sep,Monsoon
2022-09-17,33.5,23.5,27.4,0.8,0.8,2022,9,Sep,Monsoon
2022-09-18,33.2,23.2,28.0,0.4,0.4,2022,9,Sep,Monsoon
2022-09-19,33.5,24.7,28.5,0.0,0.0,2022,9,Sep,Monsoon
2022-09-20,32.0,23.9,27.2,2.4,2.4,2022,9,Sep,Monsoon
2022-09-21,31.5,24.5,27.4,1.7,1.7,2022,9,Sep,Monsoon
2022-09-22,26.8,23.6,25.0,33.9,33.9,2022,9,Sep,Monsoon
2022-09-23,28.0,23.5,24.7,48.2,48.2,2022,9,Sep,Monsoon
2022-09-24,27.0,23.4,24.6,41.5,41.5,2022,9,Sep,Monsoon
2022-09-25,30.8,23.5,26.3,0.9,0.9,2022,9,Sep,Monsoon
2022-09-26,31.0,22.6,26.7,0.1,0.1,2022,9,Sep,Monsoon
2022-09-27,31.4,22.6,26.6,0.0,0.0,2022,9,Sep,Monsoon
2022-09-28,32.1,22.9,27.2,0.2,0.2,2022,9,Sep,Monsoon
2022-09-29,31.6,22.8,27.1,0.0,0.0,2022,9,Sep,Monsoon
2022-09-30,31.9,23.0,27.3,0.0,0.0,2022,9,Sep,Monsoon
2022-10-01,32.5,23.2,28.0,0.0,0.0,2022,10,Oct,Post-monsoon/Autumn
2022-10-02,33.1,22.8,28.0,0.0,0.0,2022,10,Oct,Post-monsoon/Autumn
2022-10-03,33.2,23.0,27.7,0.0,0.0,2022,10,Oct,Post-monsoon/Autumn
2022-10-04,32.7,23.1,27.7,0.0,0.0,2022,10,Oct,Post-monsoon/Autumn
2022-10-05,31.7,22.9,27.1,0.1,0.1,2022,10,Oct,Post-monsoon/Autumn
2022-10-06,30.7,23.1,26.4,0.0,0.0,2022,10,Oct,Post-monsoon/Autumn
2022-10-07,26.1,23.0,24.5,1.1,1.1,2022,10,Oct,Post-monsoon/Autumn
2022-10-08,23.6,21.5,22.5,37.2,37.2,2022,10,Oct,Post-monsoon/Autumn
2022-10-09,25.9,21.0,22.6,47.1,47.1,2022,10,Oct,Post-monsoon/Autumn
2022-10-10,27.7,21.2,23.4,1.6,1.6,2022,10,Oct,Post-monsoon/Autumn
2022-10-11,26.6,20.9,23.4,2.7,2.7,2022,10,Oct,Post-monsoon/Autumn
2022-10-12,28.3,20.0,23.8,0.0,0.0,2022,10,Oct,Post-monsoon/Autumn
2022-10-13,29.0,19.0,23.8,0.0,0.0,2022,10,Oct,Post-monsoon/Autumn
2022-10-14,29.4,19.0,23.7,0.0,0.0,2022,10,Oct,Post-monsoon/Autumn
2022-10-15,29.5,18.7,23.9,0.0,0.0,2022,10,Oct,Post-monsoon/Autumn
2022-10-16,29.9,18.2,24.1,0.0,0.0,2022,10,Oct,Post-monsoon/Autumn
2022-10-17,30.2,18.2,24.2,0.0,0.0,2022,10,Oct,Post-monsoon/Autumn
2022-10-18,30.4,18.3,24.3,0.0,0.0,2022,10,Oct,Post-monsoon/Autumn
2022-10-19,30.0,18.7,23.7,0.0,0.0,2022,10,Oct,Post-monsoon/Autumn
2022-10-20,30.2,18.5,23.5,1.1,1.1,2022,10,Oct,Post-monsoon/Autumn
2022-10-21,29.9,17.1,24.0,0.0,0.0,2022,10,Oct,Post-monsoon/Autumn
2022-10-22,29.0,18.0,22.8,0.0,0.0,2022,10,Oct,Post-monsoon/Autumn
2022-10-23,28.5,15.9,22.0,0.0,0.0,2022,10,Oct,Post-monsoon/Autumn
2022-10-24,29.4,16.5,22.2,0.0,0.0,2022,10,Oct,Post-monsoon/Autumn
2022-10-25,29.2,16.2,22.1,0.0,0.0,2022,10,Oct,Post-monsoon/Autumn
2022-10-26,29.8,16.9,23.1,0.0,0.0,2022,10,Oct,Post-monsoon/Autumn
2022-10-27,30.0,16.9,24.0,0.0,0.0,2022,10,Oct,Post-monsoon/Autumn
2022-10-28,29.9,17.0,23.2,0.0,0.0,2022,10,Oct,Post-monsoon/Autumn
2022-10-29,29.2,17.3,23.4,0.0,0.0,2022,10,Oct,Post-monsoon/Autumn
2022-10-30,29.5,16.6,23.0,0.0,0.0,2022,10,Oct,Post-monsoon/Autumn
2022-10-31,29.2,16.1,23.2,0.0,0.0,2022,10,Oct,Post-monsoon/Autumn
2022-11-01,30.0,17.2,23.4,0.0,0.0,2022,11,Nov,Post-monsoon/Autumn
2022-11-02,29.1,17.7,23.1,0.0,0.0,2022,11,Nov,Post-monsoon/Autumn
2022-11-03,30.4,18.0,23.4,0.0,0.0,2022,11,Nov,Post-monsoon/Autumn
2022-11-04,30.6,20.7,24.8,0.0,0.0,2022,11,Nov,Post-monsoon/Autumn
2022-11-05,29.9,19.5,23.9,0.0,0.0,2022,11,Nov,Post-monsoon/Autumn
2022-11-06,29.2,19.0,23.4,0.0,0.0,2022,11,Nov,Post-monsoon/Autumn
2022-11-07,30.4,18.3,23.4,0.6,0.6,2022,11,Nov,Post-monsoon/Autumn
2022-11-08,28.6,17.7,21.8,6.9,6.9,2022,11,Nov,Post-monsoon/Autumn
2022-11-09,27.0,16.4,22.1,0.1,0.1,2022,11,Nov,Post-monsoon/Autumn
2022-11-10,25.8,17.2,21.1,0.0,0.0,2022,11,Nov,Post-monsoon/Autumn
2022-11-11,26.1,15.5,20.1,0.0,0.0,2022,11,Nov,Post-monsoon/Autumn
2022-11-12,26.2,15.4,20.0,0.0,0.0,2022,11,Nov,Post-monsoon/Autumn
2022-11-13,26.5,14.8,19.9,0.0,0.0,2022,11,Nov,Post-monsoon/Autumn
2022-11-14,27.5,15.1,20.9,0.0,0.0,2022,11,Nov,Post-monsoon/Autumn
2022-11-15,26.5,15.2,20.3,0.0,0.0,2022,11,Nov,Post-monsoon/Autumn
2022-11-16,25.0,15.8,19.4,0.0,0.0,2022,11,Nov,Post-monsoon/Autumn
2022-11-17,24.2,13.4,18.1,0.0,0.0,2022,11,Nov,Post-monsoon/Autumn
2022-11-18,24.1,12.1,17.3,0.0,0.0,2022,11,Nov,Post-monsoon/Autumn
2022-11-19,24.0,11.6,17.7,0.0,0.0,2022,11,Nov,Post-monsoon/Autumn
2022-11-20,25.0,11.6,17.5,0.0,0.0,2022,11,Nov,Post-monsoon/Autumn
2022-11-21,25.4,12.4,18.0,0.0,0.0,2022,11,Nov,Post-monsoon/Autumn
2022-11-22,25.0,12.6,17.9,0.0,0.0,2022,11,Nov,Post-monsoon/Autumn
2022-11-23,24.9,11.6,17.6,0.0,0.0,2022,11,Nov,Post-monsoon/Autumn
2022-11-24,24.9,12.1,17.2,0.0,0.0,2022,11,Nov,Post-monsoon/Autumn
2022-11-25,24.7,11.1,17.3,0.0,0.0,2022,11,Nov,Post-monsoon/Autumn
2022-11-26,24.8,11.6,17.2,0.0,0.0,2022,11,Nov,Post-monsoon/Autumn
2022-11-27,24.5,11.1,16.9,0.0,0.0,2022,11,Nov,Post-monsoon/Autumn
2022-11-28,24.2,9.9,17.4,0.0,0.0,2022,11,Nov,Post-monsoon/Autumn
2022-11-29,24.0,10.2,16.8,0.0,0.0,2022,11,Nov,Post-monsoon/Autumn
2022-11-30,23.8,11.4,16.8,0.0,0.0,2022,11,Nov,Post-monsoon/Autumn
2022-12-01,23.5,11.1,16.5,0.0,0.0,2022,12,Dec,Winter
2022-12-02,23.4,10.9,16.7,0.0,0.0,2022,12,Dec,Winter
2022-12-03,23.7,10.9,17.1,0.0,0.0,2022,12,Dec,Winter
2022-12-04,23.5,11.3,16.5,0.0,0.0,2022,12,Dec,Winter
2022-12-05,22.3,10.4,15.5,0.0,0.0,2022,12,Dec,Winter
2022-12-06,22.6,10.9,16.0,0.0,0.0,2022,12,Dec,Winter
2022-12-07,23.0,11.3,16.3,0.0,0.0,2022,12,Dec,Winter
2022-12-08,22.8,10.9,16.0,0.0,0.0,2022,12,Dec,Winter
2022-12-09,23.5,10.7,16.3,0.0,0.0,2022,12,Dec,Winter
2022-12-10,25.0,10.4,16.9,0.0,0.0,2022,12,Dec,Winter
2022-12-11,25.1,11.5,17.3,0.0,0.0,2022,12,Dec,Winter
2022-12-12,24.6,11.4,16.9,0.0,0.0,2022,12,Dec,Winter
2022-12-13,24.4,11.3,16.8,0.0,0.0,2022,12,Dec,Winter
2022-12-14,22.1,11.1,15.7,0.0,0.0,2022,12,Dec,Winter
2022-12-15,21.5,9.0,14.6,0.0,0.0,2022,12,Dec,Winter
2022-12-16,21.2,8.6,14.0,0.0,0.0,2022,12,Dec,Winter
2022-12-17,21.6,8.2,14.1,0.0,0.0,2022,12,Dec,Winter
2022-12-18,21.5,8.3,14.3,0.0,0.0,2022,12,Dec,Winter
2022-12-19,21.4,8.9,14.1,0.0,0.0,2022,12,Dec,Winter
2022-12-20,20.8,8.6,13.6,0.0,0.0,2022,12,Dec,Winter
2022-12-21,20.5,7.6,13.0,0.0,0.0,2022,12,Dec,Winter
2022-12-22,20.2,8.5,12.9,0.0,0.0,2022,12,Dec,Winter
2022-12-23,18.9,7.7,12.2,0.0,0.0,2022,12,Dec,Winter
2022-12-24,18.9,8.4,12.4,0.0,0.0,2022,12,Dec,Winter
2022-12-25,17.1,6.5,10.9,0.0,0.0,2022,12,Dec,Winter
2022-12-26,18.4,6.2,11.1,0.0,0.0,2022,12,Dec,Winter
2022-12-27,18.8,7.1,11.9,0.0,0.0,2022,12,Dec,Winter
2022-12-28,19.6,7.8,13.1,0.0,0.0,2022,12,Dec,Winter
2022-12-29,20.2,9.4,14.1,0.0,0.0,2022,12,Dec,Winter
2022-12-30,20.7,11.1,14.9,0.0,0.0,2022,12,Dec,Winter
2022-12-31,19.0,9.6,13.1,0.0,0.0,2022,12,Dec,Winter
2023-01-01,18.3,7.8,12.5,0.0,0.0,2023,1,Jan,Winter
2023-01-02,18.1,6.2,12.2,0.0,0.0,2023,1,Jan,Winter
2023-01-03,16.5,6.0,10.6,0.0,0.0,2023,1,Jan,Winter
2023-01-04,16.5,5.4,9.7,0.0,0.0,2023,1,Jan,Winter
2023-01-05,15.4,5.3,8.9,0.0,0.0,2023,1,Jan,Winter
2023-01-06,14.1,4.8,8.3,0.0,0.0,2023,1,Jan,Winter
2023-01-07,15.2,3.8,8.2,0.0,0.0,2023,1,Jan,Winter
2023-01-08,17.0,5.7,10.1,0.0,0.0,2023,1,Jan,Winter
2023-01-09,17.4,5.7,11.1,0.0,0.0,2023,1,Jan,Winter
2023-01-10,18.4,7.4,11.5,0.0,0.0,2023,1,Jan,Winter
2023-01-11,19.6,7.6,12.1,0.0,0.0,2023,1,Jan,Winter
2023-01-12,20.0,9.8,14.5,0.1,0.1,2023,1,Jan,Winter
2023-01-13,18.5,10.6,13.9,18.2,18.2,2023,1,Jan,Winter
2023-01-14,17.0,7.9,12.1,0.0,0.0,2023,1,Jan,Winter
2023-01-15,15.2,5.4,9.4,0.0,0.0,2023,1,Jan,Winter
2023-01-16,15.5,3.7,9.0,0.0,0.0,2023,1,Jan,Winter
2023-01-17,16.4,3.5,9.0,0.0,0.0,2023,1,Jan,Winter
2023-01-18,16.5,3.2,9.2,0.0,0.0,2023,1,Jan,Winter
2023-01-19,18.4,6.4,12.2,0.3,0.3,2023,1,Jan,Winter
2023-01-20,19.6,9.6,14.0,0.0,0.0,2023,1,Jan,Winter
2023-01-21,20.5,6.9,13.2,0.0,0.0,2023,1,Jan,Winter
2023-01-22,21.6,8.1,14.1,0.0,0.0,2023,1,Jan,Winter
2023-01-23,22.8,8.4,15.5,0.0,0.0,2023,1,Jan,Winter
2023-01-24,21.2,13.1,16.9,11.3,11.3,2023,1,Jan,Winter
2023-01-25,21.0,11.9,16.4,1.0,1.0,2023,1,Jan,Winter
2023-01-26,19.0,9.9,14.3,0.0,0.0,2023,1,Jan,Winter
2023-01-27,18.5,7.5,12.1,0.0,0.0,2023,1,Jan,Winter
2023-01-28,20.7,6.5,12.5,0.0,0.0,2023,1,Jan,Winter
2023-01-29,16.4,8.3,12.8,4.2,4.2,2023,1,Jan,Winter
2023-01-30,16.1,10.4,13.2,10.2,10.2,2023,1,Jan,Winter
2023-01-31,20.5,9.6,14.1,0.0,0.0,2023,1,Jan,Winter
2023-02-01,19.9,9.4,13.7,0.0,0.0,2023,2,Feb,Winter
2023-02-02,21.5,9.4,14.7,0.0,0.0,2023,2,Feb,Winter
2023-02-03,22.4,9.6,15.0,0.0,0.0,2023,2,Feb,Winter
2023-02-04,22.6,10.3,15.9,0.0,0.0,2023,2,Feb,Winter
2023-02-05,23.2,10.9,17.0,0.0,0.0,2023,2,Feb,Winter
2023-02-06,25.1,10.4,17.6,0.0,0.0,2023,2,Feb,Winter
2023-02-07,23.4,13.1,17.1,0.0,0.0,2023,2,Feb,Winter
2023-02-08,22.5,10.1,15.7,0.0,0.0,2023,2,Feb,Winter
2023-02-09,25.8,9.9,17.3,0.0,0.0,2023,2,Feb,Winter
2023-02-10,25.5,12.9,18.6,0.0,0.0,2023,2,Feb,Winter
2023-02-11,25.9,13.3,18.9,0.0,0.0,2023,2,Feb,Winter
2023-02-12,21.9,10.6,15.8,0.0,0.0,2023,2,Feb,Winter
2023-02-13,21.0,9.8,15.0,0.0,0.0,2023,2,Feb,Winter
2023-02-14,23.5,10.9,16.8,0.0,0.0,2023,2,Feb,Winter
2023-02-15,25.6,12.8,18.3,0.0,0.0,2023,2,Feb,Winter
2023-02-16,26.1,11.5,18.3,0.0,0.0,2023,2,Feb,Winter
2023-02-17,26.6,13.3,19.6,0.0,0.0,2023,2,Feb,Winter
2023-02-18,26.4,12.5,19.0,0.0,0.0,2023,2,Feb,Winter
2023-02-19,27.9,14.8,21.0,0.0,0.0,2023,2,Feb,Winter
2023-02-20,30.6,15.2,22.3,0.0,0.0,2023,2,Feb,Winter
2023-02-21,29.0,15.1,21.9,0.0,0.0,2023,2,Feb,Winter
2023-02-22,28.4,13.4,20.5,0.0,0.0,2023,2,Feb,Winter
2023-02-23,27.4,13.9,20.0,0.0,0.0,2023,2,Feb,Winter
2023-02-24,27.9,13.0,19.8,0.0,0.0,2023,2,Feb,Winter
2023-02-25,28.4,13.4,21.0,0.0,0.0,2023,2,Feb,Winter
2023-02-26,29.5,14.4,22.3,0.0,0.0,2023,2,Feb,Winter
2023-02-27,29.8,15.6,22.2,0.0,0.0,2023,2,Feb,Winter
2023-02-28,29.3,14.2,21.6,0.0,0.0,2023,2,Feb,Winter
2023-03-01,29.7,15.6,21.8,0.0,0.0,2023,3,Mar,Spring/Pre-monsoon
2023-03-02,30.0,15.1,22.1,0.0,0.0,2023,3,Mar,Spring/Pre-monsoon
2023-03-03,30.5,16.8,22.6,0.0,0.0,2023,3,Mar,Spring/Pre-monsoon
2023-03-04,29.8,17.5,22.4,0.0,0.0,2023,3,Mar,Spring/Pre-monsoon
2023-03-05,29.6,16.3,22.4,0.0,0.0,2023,3,Mar,Spring/Pre-monsoon
2023-03-06,28.7,15.9,21.7,0.0,0.0,2023,3,Mar,Spring/Pre-monsoon
2023-03-07,28.7,15.8,21.8,0.0,0.0,2023,3,Mar,Spring/Pre-monsoon
2023-03-08,28.1,14.8,21.3,0.2,0.2,2023,3,Mar,Spring/Pre-monsoon
2023-03-09,27.5,15.9,21.0,0.5,0.5,2023,3,Mar,Spring/Pre-monsoon
2023-03-10,29.1,15.5,22.3,0.0,0.0,2023,3,Mar,Spring/Pre-monsoon
2023-03-11,30.0,16.2,23.2,0.0,0.0,2023,3,Mar,Spring/Pre-monsoon
2023-03-12,31.9,17.0,24.3,0.0,0.0,2023,3,Mar,Spring/Pre-monsoon
2023-03-13,32.0,17.5,24.3,0.0,0.0,2023,3,Mar,Spring/Pre-monsoon
2023-03-14,31.5,17.2,24.2,0.0,0.0,2023,3,Mar,Spring/Pre-monsoon
2023-03-15,32.2,17.2,24.8,0.0,0.0,2023,3,Mar,Spring/Pre-monsoon
2023-03-16,31.9,19.0,24.5,0.1,0.1,2023,3,Mar,Spring/Pre-monsoon
2023-03-17,28.5,19.5,22.9,1.7,1.7,2023,3,Mar,Spring/Pre-monsoon
2023-03-18,26.8,16.7,20.4,0.3,0.3,2023,3,Mar,Spring/Pre-monsoon
2023-03-19,25.1,15.2,19.8,0.7,0.7,2023,3,Mar,Spring/Pre-monsoon
2023-03-20,23.6,16.1,18.7,24.3,24.3,2023,3,Mar,Spring/Pre-monsoon
2023-03-21,23.0,14.6,18.3,3.2,3.2,2023,3,Mar,Spring/Pre-monsoon
2023-03-22,26.3,14.0,19.5,0.0,0.0,2023,3,Mar,Spring/Pre-monsoon
2023-03-23,28.0,15.4,21.5,0.0,0.0,2023,3,Mar,Spring/Pre-monsoon
2023-03-24,27.5,17.2,21.6,15.8,15.8,2023,3,Mar,Spring/Pre-monsoon
2023-03-25,26.2,17.4,21.2,1.1,1.1,2023,3,Mar,Spring/Pre-monsoon
2023-03-26,27.5,16.5,21.8,0.0,0.0,2023,3,Mar,Spring/Pre-monsoon
2023-03-27,26.8,15.4,20.8,0.0,0.0,2023,3,Mar,Spring/Pre-monsoon
2023-03-28,28.1,15.2,21.8,0.0,0.0,2023,3,Mar,Spring/Pre-monsoon
2023-03-29,30.8,16.6,23.3,0.2,0.2,2023,3,Mar,Spring/Pre-monsoon
2023-03-30,30.8,17.5,21.8,5.7,5.7,2023,3,Mar,Spring/Pre-monsoon
2023-03-31,24.1,17.0,19.6,9.4,9.4,2023,3,Mar,Spring/Pre-monsoon
2023-04-01,25.7,15.1,20.1,0.9,0.9,2023,4,Apr,Spring/Pre-monsoon
2023-04-02,28.3,15.9,22.2,0.0,0.0,2023,4,Apr,Spring/Pre-monsoon
2023-04-03,31.2,16.4,23.3,0.0,0.0,2023,4,Apr,Spring/Pre-monsoon
2023-04-04,28.0,17.2,22.2,0.2,0.2,2023,4,Apr,Spring/Pre-monsoon
2023-04-05,30.2,16.2,22.9,0.0,0.0,2023,4,Apr,Spring/Pre-monsoon
2023-04-06,31.3,16.6,23.9,0.0,0.0,2023,4,Apr,Spring/Pre-monsoon
2023-04-07,31.2,17.4,24.3,0.0,0.0,2023,4,Apr,Spring/Pre-monsoon
2023-04-08,31.8,17.1,24.4,0.0,0.0,2023,4,Apr,Spring/Pre-monsoon
2023-04-09,33.1,18.0,26.2,0.0,0.0,2023,4,Apr,Spring/Pre-monsoon
2023-04-10,33.2,19.7,26.4,0.0,0.0,2023,4,Apr,Spring/Pre-monsoon
2023-04-11,35.9,19.4,27.7,0.0,0.0,2023,4,Apr,Spring/Pre-monsoon
2023-04-12,36.3,23.0,29.4,0.0,0.0,2023,4,Apr,Spring/Pre-monsoon
2023-04-13,37.2,22.1,29.5,0.0,0.0,2023,4,Apr,Spring/Pre-monsoon
2023-04-14,37.3,21.8,29.5,0.0,0.0,2023,4,Apr,Spring/Pre-monsoon
2023-04-15,39.1,22.0,30.9,0.0,0.0,2023,4,Apr,Spring/Pre-monsoon
2023-04-16,39.2,22.7,31.3,0.0,0.0,2023,4,Apr,Spring/Pre-monsoon
2023-04-17,39.0,24.4,32.5,0.0,0.0,2023,4,Apr,Spring/Pre-monsoon
2023-04-18,39.1,25.5,32.6,0.0,0.0,2023,4,Apr,Spring/Pre-monsoon
2023-04-19,37.2,25.1,29.8,0.0,0.0,2023,4,Apr,Spring/Pre-monsoon
2023-04-20,34.7,23.3,28.1,0.0,0.0,2023,4,Apr,Spring/Pre-monsoon
2023-04-21,35.2,22.4,28.8,0.0,0.0,2023,4,Apr,Spring/Pre-monsoon
2023-04-22,35.1,20.8,28.6,0.0,0.0,2023,4,Apr,Spring/Pre-monsoon
2023-04-23,33.8,20.9,26.9,0.0,0.0,2023,4,Apr,Spring/Pre-monsoon
2023-04-24,31.9,20.0,26.1,0.0,0.0,2023,4,Apr,Spring/Pre-monsoon
2023-04-25,33.2,20.5,27.1,0.0,0.0,2023,4,Apr,Spring/Pre-monsoon
2023-04-26,35.5,22.1,28.9,0.0,0.0,2023,4,Apr,Spring/Pre-monsoon
2023-04-27,35.8,23.6,29.1,0.0,0.0,2023,4,Apr,Spring/Pre-monsoon
2023-04-28,33.5,22.4,27.9,0.0,0.0,2023,4,Apr,Spring/Pre-monsoon
2023-04-29,33.3,21.8,26.4,0.6,0.6,2023,4,Apr,Spring/Pre-monsoon
2023-04-30,30.4,21.1,24.6,1.4,1.4,2023,4,Apr,Spring/Pre-monsoon
2023-05-01,27.8,19.8,22.1,5.4,5.4,2023,5,May,Summer
2023-05-02,28.0,19.3,22.5,5.4,5.4,2023,5,May,Summer
2023-05-03,28.2,19.9,22.4,6.8,6.8,2023,5,May,Summer
2023-05-04,29.6,18.7,24.2,0.0,0.0,2023,5,May,Summer
2023-05-05,30.8,20.6,25.9,5.4,5.4,2023,5,May,Summer
2023-05-06,35.3,20.7,27.4,0.0,0.0,2023,5,May,Summer
2023-05-07,36.0,22.0,28.9,0.0,0.0,2023,5,May,Summer
2023-05-08,36.6,21.9,29.2,0.0,0.0,2023,5,May,Summer
2023-05-09,37.1,21.4,29.5,0.0,0.0,2023,5,May,Summer
2023-05-10,36.5,21.9,29.7,0.0,0.0,2023,5,May,Summer
2023-05-11,38.9,22.0,31.0,0.0,0.0,2023,5,May,Summer
2023-05-12,41.7,23.0,33.3,0.0,0.0,2023,5,May,Summer
2023-05-13,41.5,25.0,33.3,0.0,0.0,2023,5,May,Summer
2023-05-14,40.5,26.5,32.5,0.0,0.0,2023,5,May,Summer
2023-05-15,40.5,25.1,33.4,0.0,0.0,2023,5,May,Summer
2023-05-16,38.5,26.8,32.4,0.0,0.0,2023,5,May,Summer
2023-05-17,40.9,26.0,33.2,0.0,0.0,2023,5,May,Summer
2023-05-18,38.0,23.9,31.0,0.0,0.0,2023,5,May,Summer
2023-05-19,37.8,25.9,31.6,0.0,0.0,2023,5,May,Summer
2023-05-20,40.0,24.8,32.8,0.0,0.0,2023,5,May,Summer
2023-05-21,42.4,25.4,34.8,0.0,0.0,2023,5,May,Summer
2023-05-22,42.1,29.8,36.1,0.0,0.0,2023,5,May,Summer
